row_count,gb_char,utf_bytes,unicode_id,unknown
1601,啊,B0A1,554A,E5958A
1602,阿,B0A2,963F,E998BF
1603,埃,B0A3,57C3,E59F83
1604,挨,B0A4,6328,E68CA8
1605,哎,B0A5,54CE,E5938E
1606,唉,B0A6,5509,E59489
1607,哀,B0A7,54C0,E59380
1608,皑,B0A8,7691,E79A91
1609,癌,B0A9,764C,E7998C
1610,蔼,B0AA,853C,E894BC
1611,矮,B0AB,77EE,E79FAE
1612,艾,B0AC,827E,E889BE
1613,碍,B0AD,788D,E7A28D
1614,爱,B0AE,7231,E788B1
1615,隘,B0AF,9698,E99A98
1616,鞍,B0B0,978D,E99E8D
1617,氨,B0B1,6C28,E6B0A8
1618,安,B0B2,5B89,E5AE89
1619,俺,B0B3,4FFA,E4BFBA
1620,按,B0B4,6309,E68C89
1621,暗,B0B5,6697,E69A97
1622,岸,B0B6,5CB8,E5B2B8
1623,胺,B0B7,80FA,E883BA
1624,案,B0B8,6848,E6A188
1625,肮,B0B9,80AE,E882AE
1626,昂,B0BA,6602,E69882
1627,盎,B0BB,76CE,E79B8E
1628,凹,B0BC,51F9,E587B9
1629,敖,B0BD,6556,E69596
1630,熬,B0BE,71AC,E786AC
1631,翱,B0BF,7FF1,E7BFB1
1632,袄,B0C0,8884,E8A284
1633,傲,B0C1,50B2,E582B2
1634,奥,B0C2,5965,E5A5A5
1635,懊,B0C3,61CA,E6878A
1636,澳,B0C4,6FB3,E6BEB3
1637,芭,B0C5,82AD,E88AAD
1638,捌,B0C6,634C,E68D8C
1639,扒,B0C7,6252,E68992
1640,叭,B0C8,53ED,E58FAD
1641,吧,B0C9,5427,E590A7
1642,笆,B0CA,7B06,E7AC86
1643,八,B0CB,516B,E585AB
1644,疤,B0CC,75A4,E796A4
1645,巴,B0CD,5DF4,E5B7B4
1646,拔,B0CE,62D4,E68B94
1647,跋,B0CF,8DCB,E8B78B
1648,靶,B0D0,9776,E99DB6
1649,把,B0D1,628A,E68A8A
1650,耙,B0D2,8019,E88099
1651,坝,B0D3,575D,E59D9D
1652,霸,B0D4,9738,E99CB8
1653,罢,B0D5,7F62,E7BDA2
1654,爸,B0D6,7238,E788B8
1655,白,B0D7,767D,E799BD
1656,柏,B0D8,67CF,E69F8F
1657,百,B0D9,767E,E799BE
1658,摆,B0DA,6446,E69186
1659,佰,B0DB,4F70,E4BDB0
1660,败,B0DC,8D25,E8B4A5
1661,拜,B0DD,62DC,E68B9C
1662,稗,B0DE,7A17,E7A897
1663,斑,B0DF,6591,E69691
1664,班,B0E0,73ED,E78FAD
1665,搬,B0E1,642C,E690AC
1666,扳,B0E2,6273,E689B3
1667,般,B0E3,822C,E888AC
1668,颁,B0E4,9881,E9A281
1669,板,B0E5,677F,E69DBF
1670,版,B0E6,7248,E78988
1671,扮,B0E7,626E,E689AE
1672,拌,B0E8,62CC,E68B8C
1673,伴,B0E9,4F34,E4BCB4
1674,瓣,B0EA,74E3,E793A3
1675,半,B0EB,534A,E58D8A
1676,办,B0EC,529E,E58A9E
1677,绊,B0ED,7ECA,E7BB8A
1678,邦,B0EE,90A6,E982A6
1679,帮,B0EF,5E2E,E5B8AE
1680,梆,B0F0,6886,E6A286
1681,榜,B0F1,699C,E6A69C
1682,膀,B0F2,8180,E88680
1683,绑,B0F3,7ED1,E7BB91
1684,棒,B0F4,68D2,E6A392
1685,磅,B0F5,78C5,E7A385
1686,蚌,B0F6,868C,E89A8C
1687,镑,B0F7,9551,E99591
1688,傍,B0F8,508D,E5828D
1689,谤,B0F9,8C24,E8B0A4
1690,苞,B0FA,82DE,E88B9E
1691,胞,B0FB,80DE,E8839E
1692,包,B0FC,5305,E58C85
1693,褒,B0FD,8912,E8A492
1694,剥,B0FE,5265,E589A5
1701,薄,B1A1,8584,E89684
1702,雹,B1A2,96F9,E99BB9
1703,保,B1A3,4FDD,E4BF9D
1704,堡,B1A4,5821,E5A0A1
1705,饱,B1A5,9971,E9A5B1
1706,宝,B1A6,5B9D,E5AE9D
1707,抱,B1A7,62B1,E68AB1
1708,报,B1A8,62A5,E68AA5
1709,暴,B1A9,66B4,E69AB4
1710,豹,B1AA,8C79,E8B1B9
1711,鲍,B1AB,9C8D,E9B28D
1712,爆,B1AC,7206,E78886
1713,杯,B1AD,676F,E69DAF
1714,碑,B1AE,7891,E7A291
1715,悲,B1AF,60B2,E682B2
1716,卑,B1B0,5351,E58D91
1717,北,B1B1,5317,E58C97
1718,辈,B1B2,8F88,E8BE88
1719,背,B1B3,80CC,E8838C
1720,贝,B1B4,8D1D,E8B49D
1721,钡,B1B5,94A1,E992A1
1722,倍,B1B6,500D,E5808D
1723,狈,B1B7,72C8,E78B88
1724,备,B1B8,5907,E5A487
1725,惫,B1B9,60EB,E683AB
1726,焙,B1BA,7119,E78499
1727,被,B1BB,88AB,E8A2AB
1728,奔,B1BC,5954,E5A594
1729,苯,B1BD,82EF,E88BAF
1730,本,B1BE,672C,E69CAC
1731,笨,B1BF,7B28,E7ACA8
1732,崩,B1C0,5D29,E5B4A9
1733,绷,B1C1,7EF7,E7BBB7
1734,甭,B1C2,752D,E794AD
1735,泵,B1C3,6CF5,E6B3B5
1736,蹦,B1C4,8E66,E8B9A6
1737,迸,B1C5,8FF8,E8BFB8
1738,逼,B1C6,903C,E980BC
1739,鼻,B1C7,9F3B,E9BCBB
1740,比,B1C8,6BD4,E6AF94
1741,鄙,B1C9,9119,E98499
1742,笔,B1CA,7B14,E7AC94
1743,彼,B1CB,5F7C,E5BDBC
1744,碧,B1CC,78A7,E7A2A7
1745,蓖,B1CD,84D6,E89396
1746,蔽,B1CE,853D,E894BD
1747,毕,B1CF,6BD5,E6AF95
1748,毙,B1D0,6BD9,E6AF99
1749,毖,B1D1,6BD6,E6AF96
1750,币,B1D2,5E01,E5B881
1751,庇,B1D3,5E87,E5BA87
1752,痹,B1D4,75F9,E797B9
1753,闭,B1D5,95ED,E997AD
1754,敝,B1D6,655D,E6959D
1755,弊,B1D7,5F0A,E5BC8A
1756,必,B1D8,5FC5,E5BF85
1757,辟,B1D9,8F9F,E8BE9F
1758,壁,B1DA,58C1,E5A381
1759,臂,B1DB,81C2,E88782
1760,避,B1DC,907F,E981BF
1761,陛,B1DD,965B,E9999B
1762,鞭,B1DE,97AD,E99EAD
1763,边,B1DF,8FB9,E8BEB9
1764,编,B1E0,7F16,E7BC96
1765,贬,B1E1,8D2C,E8B4AC
1766,扁,B1E2,6241,E68981
1767,便,B1E3,4FBF,E4BEBF
1768,变,B1E4,53D8,E58F98
1769,卞,B1E5,535E,E58D9E
1770,辨,B1E6,8FA8,E8BEA8
1771,辩,B1E7,8FA9,E8BEA9
1772,辫,B1E8,8FAB,E8BEAB
1773,遍,B1E9,904D,E9818D
1774,标,B1EA,6807,E6A087
1775,彪,B1EB,5F6A,E5BDAA
1776,膘,B1EC,8198,E88698
1777,表,B1ED,8868,E8A1A8
1778,鳖,B1EE,9CD6,E9B396
1779,憋,B1EF,618B,E6868B
1780,别,B1F0,522B,E588AB
1781,瘪,B1F1,762A,E798AA
1782,彬,B1F2,5F6C,E5BDAC
1783,斌,B1F3,658C,E6968C
1784,濒,B1F4,6FD2,E6BF92
1785,滨,B1F5,6EE8,E6BBA8
1786,宾,B1F6,5BBE,E5AEBE
1787,摈,B1F7,6448,E69188
1788,兵,B1F8,5175,E585B5
1789,冰,B1F9,51B0,E586B0
1790,柄,B1FA,67C4,E69F84
1791,丙,B1FB,4E19,E4B899
1792,秉,B1FC,79C9,E7A789
1793,饼,B1FD,997C,E9A5BC
1794,炳,B1FE,70B3,E782B3
1801,病,B2A1,75C5,E79785
1802,并,B2A2,5E76,E5B9B6
1803,玻,B2A3,73BB,E78EBB
1804,菠,B2A4,83E0,E88FA0
1805,播,B2A5,64AD,E692AD
1806,拨,B2A6,62E8,E68BA8
1807,钵,B2A7,94B5,E992B5
1808,波,B2A8,6CE2,E6B3A2
1809,博,B2A9,535A,E58D9A
1810,勃,B2AA,52C3,E58B83
1811,搏,B2AB,640F,E6908F
1812,铂,B2AC,94C2,E99382
1813,箔,B2AD,7B94,E7AE94
1814,伯,B2AE,4F2F,E4BCAF
1815,帛,B2AF,5E1B,E5B89B
1816,舶,B2B0,8236,E888B6
1817,脖,B2B1,8116,E88496
1818,膊,B2B2,818A,E8868A
1819,渤,B2B3,6E24,E6B8A4
1820,泊,B2B4,6CCA,E6B38A
1821,驳,B2B5,9A73,E9A9B3
1822,捕,B2B6,6355,E68D95
1823,卜,B2B7,535C,E58D9C
1824,哺,B2B8,54FA,E593BA
1825,补,B2B9,8865,E8A1A5
1826,埠,B2BA,57E0,E59FA0
1827,不,B2BB,4E0D,E4B88D
1828,布,B2BC,5E03,E5B883
1829,步,B2BD,6B65,E6ADA5
1830,簿,B2BE,7C3F,E7B0BF
1831,部,B2BF,90E8,E983A8
1832,怖,B2C0,6016,E68096
1833,擦,B2C1,64E6,E693A6
1834,猜,B2C2,731C,E78C9C
1835,裁,B2C3,88C1,E8A381
1836,材,B2C4,6750,E69D90
1837,才,B2C5,624D,E6898D
1838,财,B2C6,8D22,E8B4A2
1839,睬,B2C7,776C,E79DAC
1840,踩,B2C8,8E29,E8B8A9
1841,采,B2C9,91C7,E98787
1842,彩,B2CA,5F69,E5BDA9
1843,菜,B2CB,83DC,E88F9C
1844,蔡,B2CC,8521,E894A1
1845,餐,B2CD,9910,E9A490
1846,参,B2CE,53C2,E58F82
1847,蚕,B2CF,8695,E89A95
1848,残,B2D0,6B8B,E6AE8B
1849,惭,B2D1,60ED,E683AD
1850,惨,B2D2,60E8,E683A8
1851,灿,B2D3,707F,E781BF
1852,苍,B2D4,82CD,E88B8D
1853,舱,B2D5,8231,E888B1
1854,仓,B2D6,4ED3,E4BB93
1855,沧,B2D7,6CA7,E6B2A7
1856,藏,B2D8,85CF,E8978F
1857,操,B2D9,64CD,E6938D
1858,糙,B2DA,7CD9,E7B399
1859,槽,B2DB,69FD,E6A7BD
1860,曹,B2DC,66F9,E69BB9
1861,草,B2DD,8349,E88D89
1862,厕,B2DE,5395,E58E95
1863,策,B2DF,7B56,E7AD96
1864,侧,B2E0,4FA7,E4BEA7
1865,册,B2E1,518C,E5868C
1866,测,B2E2,6D4B,E6B58B
1867,层,B2E3,5C42,E5B182
1868,蹭,B2E4,8E6D,E8B9AD
1869,插,B2E5,63D2,E68F92
1870,叉,B2E6,53C9,E58F89
1871,茬,B2E7,832C,E88CAC
1872,茶,B2E8,8336,E88CB6
1873,查,B2E9,67E5,E69FA5
1874,碴,B2EA,78B4,E7A2B4
1875,搽,B2EB,643D,E690BD
1876,察,B2EC,5BDF,E5AF9F
1877,岔,B2ED,5C94,E5B294
1878,差,B2EE,5DEE,E5B7AE
1879,诧,B2EF,8BE7,E8AFA7
1880,拆,B2F0,62C6,E68B86
1881,柴,B2F1,67F4,E69FB4
1882,豺,B2F2,8C7A,E8B1BA
1883,搀,B2F3,6400,E69080
1884,掺,B2F4,63BA,E68EBA
1885,蝉,B2F5,8749,E89D89
1886,馋,B2F6,998B,E9A68B
1887,谗,B2F7,8C17,E8B097
1888,缠,B2F8,7F20,E7BCA0
1889,铲,B2F9,94F2,E993B2
1890,产,B2FA,4EA7,E4BAA7
1891,阐,B2FB,9610,E99890
1892,颤,B2FC,98A4,E9A2A4
1893,昌,B2FD,660C,E6988C
1894,猖,B2FE,7316,E78C96
1901,场,B3A1,573A,E59CBA
1902,尝,B3A2,5C1D,E5B09D
1903,常,B3A3,5E38,E5B8B8
1904,长,B3A4,957F,E995BF
1905,偿,B3A5,507F,E581BF
1906,肠,B3A6,80A0,E882A0
1907,厂,B3A7,5382,E58E82
1908,敞,B3A8,655E,E6959E
1909,畅,B3A9,7545,E79585
1910,唱,B3AA,5531,E594B1
1911,倡,B3AB,5021,E580A1
1912,超,B3AC,8D85,E8B685
1913,抄,B3AD,6284,E68A84
1914,钞,B3AE,949E,E9929E
1915,朝,B3AF,671D,E69C9D
1916,嘲,B3B0,5632,E598B2
1917,潮,B3B1,6F6E,E6BDAE
1918,巢,B3B2,5DE2,E5B7A2
1919,吵,B3B3,5435,E590B5
1920,炒,B3B4,7092,E78292
1921,车,B3B5,8F66,E8BDA6
1922,扯,B3B6,626F,E689AF
1923,撤,B3B7,64A4,E692A4
1924,掣,B3B8,63A3,E68EA3
1925,彻,B3B9,5F7B,E5BDBB
1926,澈,B3BA,6F88,E6BE88
1927,郴,B3BB,90F4,E983B4
1928,臣,B3BC,81E3,E887A3
1929,辰,B3BD,8FB0,E8BEB0
1930,尘,B3BE,5C18,E5B098
1931,晨,B3BF,6668,E699A8
1932,忱,B3C0,5FF1,E5BFB1
1933,沉,B3C1,6C89,E6B289
1934,陈,B3C2,9648,E99988
1935,趁,B3C3,8D81,E8B681
1936,衬,B3C4,886C,E8A1AC
1937,撑,B3C5,6491,E69291
1938,称,B3C6,79F0,E7A7B0
1939,城,B3C7,57CE,E59F8E
1940,橙,B3C8,6A59,E6A999
1941,成,B3C9,6210,E68890
1942,呈,B3CA,5448,E59188
1943,乘,B3CB,4E58,E4B998
1944,程,B3CC,7A0B,E7A88B
1945,惩,B3CD,60E9,E683A9
1946,澄,B3CE,6F84,E6BE84
1947,诚,B3CF,8BDA,E8AF9A
1948,承,B3D0,627F,E689BF
1949,逞,B3D1,901E,E9809E
1950,骋,B3D2,9A8B,E9AA8B
1951,秤,B3D3,79E4,E7A7A4
1952,吃,B3D4,5403,E59083
1953,痴,B3D5,75F4,E797B4
1954,持,B3D6,6301,E68C81
1955,匙,B3D7,5319,E58C99
1956,池,B3D8,6C60,E6B1A0
1957,迟,B3D9,8FDF,E8BF9F
1958,弛,B3DA,5F1B,E5BC9B
1959,驰,B3DB,9A70,E9A9B0
1960,耻,B3DC,803B,E880BB
1961,齿,B3DD,9F7F,E9BDBF
1962,侈,B3DE,4F88,E4BE88
1963,尺,B3DF,5C3A,E5B0BA
1964,赤,B3E0,8D64,E8B5A4
1965,翅,B3E1,7FC5,E7BF85
1966,斥,B3E2,65A5,E696A5
1967,炽,B3E3,70BD,E782BD
1968,充,B3E4,5145,E58585
1969,冲,B3E5,51B2,E586B2
1970,虫,B3E6,866B,E899AB
1971,崇,B3E7,5D07,E5B487
1972,宠,B3E8,5BA0,E5AEA0
1973,抽,B3E9,62BD,E68ABD
1974,酬,B3EA,916C,E985AC
1975,畴,B3EB,7574,E795B4
1976,踌,B3EC,8E0C,E8B88C
1977,稠,B3ED,7A20,E7A8A0
1978,愁,B3EE,6101,E68481
1979,筹,B3EF,7B79,E7ADB9
1980,仇,B3F0,4EC7,E4BB87
1981,绸,B3F1,7EF8,E7BBB8
1982,瞅,B3F2,7785,E79E85
1983,丑,B3F3,4E11,E4B891
1984,臭,B3F4,81ED,E887AD
1985,初,B3F5,521D,E5889D
1986,出,B3F6,51FA,E587BA
1987,橱,B3F7,6A71,E6A9B1
1988,厨,B3F8,53A8,E58EA8
1989,躇,B3F9,8E87,E8BA87
1990,锄,B3FA,9504,E99484
1991,雏,B3FB,96CF,E99B8F
1992,滁,B3FC,6EC1,E6BB81
1993,除,B3FD,9664,E999A4
1994,楚,B3FE,695A,E6A59A
2001,础,B4A1,7840,E7A180
2002,储,B4A2,50A8,E582A8
2003,矗,B4A3,77D7,E79F97
2004,搐,B4A4,6410,E69090
2005,触,B4A5,89E6,E8A7A6
2006,处,B4A6,5904,E5A484
2007,揣,B4A7,63E3,E68FA3
2008,川,B4A8,5DDD,E5B79D
2009,穿,B4A9,7A7F,E7A9BF
2010,椽,B4AA,693D,E6A4BD
2011,传,B4AB,4F20,E4BCA0
2012,船,B4AC,8239,E888B9
2013,喘,B4AD,5598,E59698
2014,串,B4AE,4E32,E4B8B2
2015,疮,B4AF,75AE,E796AE
2016,窗,B4B0,7A97,E7AA97
2017,幢,B4B1,5E62,E5B9A2
2018,床,B4B2,5E8A,E5BA8A
2019,闯,B4B3,95EF,E997AF
2020,创,B4B4,521B,E5889B
2021,吹,B4B5,5439,E590B9
2022,炊,B4B6,708A,E7828A
2023,捶,B4B7,6376,E68DB6
2024,锤,B4B8,9524,E994A4
2025,垂,B4B9,5782,E59E82
2026,春,B4BA,6625,E698A5
2027,椿,B4BB,693F,E6A4BF
2028,醇,B4BC,9187,E98687
2029,唇,B4BD,5507,E59487
2030,淳,B4BE,6DF3,E6B7B3
2031,纯,B4BF,7EAF,E7BAAF
2032,蠢,B4C0,8822,E8A0A2
2033,戳,B4C1,6233,E688B3
2034,绰,B4C2,7EF0,E7BBB0
2035,疵,B4C3,75B5,E796B5
2036,茨,B4C4,8328,E88CA8
2037,磁,B4C5,78C1,E7A381
2038,雌,B4C6,96CC,E99B8C
2039,辞,B4C7,8F9E,E8BE9E
2040,慈,B4C8,6148,E68588
2041,瓷,B4C9,74F7,E793B7
2042,词,B4CA,8BCD,E8AF8D
2043,此,B4CB,6B64,E6ADA4
2044,刺,B4CC,523A,E588BA
2045,赐,B4CD,8D50,E8B590
2046,次,B4CE,6B21,E6ACA1
2047,聪,B4CF,806A,E881AA
2048,葱,B4D0,8471,E891B1
2049,囱,B4D1,56F1,E59BB1
2050,匆,B4D2,5306,E58C86
2051,从,B4D3,4ECE,E4BB8E
2052,丛,B4D4,4E1B,E4B89B
2053,凑,B4D5,51D1,E58791
2054,粗,B4D6,7C97,E7B297
2055,醋,B4D7,918B,E9868B
2056,簇,B4D8,7C07,E7B087
2057,促,B4D9,4FC3,E4BF83
2058,蹿,B4DA,8E7F,E8B9BF
2059,篡,B4DB,7BE1,E7AFA1
2060,窜,B4DC,7A9C,E7AA9C
2061,摧,B4DD,6467,E691A7
2062,崔,B4DE,5D14,E5B494
2063,催,B4DF,50AC,E582AC
2064,脆,B4E0,8106,E88486
2065,瘁,B4E1,7601,E79881
2066,粹,B4E2,7CB9,E7B2B9
2067,淬,B4E3,6DEC,E6B7AC
2068,翠,B4E4,7FE0,E7BFA0
2069,村,B4E5,6751,E69D91
2070,存,B4E6,5B58,E5AD98
2071,寸,B4E7,5BF8,E5AFB8
2072,磋,B4E8,78CB,E7A38B
2073,撮,B4E9,64AE,E692AE
2074,搓,B4EA,6413,E69093
2075,措,B4EB,63AA,E68EAA
2076,挫,B4EC,632B,E68CAB
2077,错,B4ED,9519,E99499
2078,搭,B4EE,642D,E690AD
2079,达,B4EF,8FBE,E8BEBE
2080,答,B4F0,7B54,E7AD94
2081,瘩,B4F1,7629,E798A9
2082,打,B4F2,6253,E68993
2083,大,B4F3,5927,E5A4A7
2084,呆,B4F4,5446,E59186
2085,歹,B4F5,6B79,E6ADB9
2086,傣,B4F6,50A3,E582A3
2087,戴,B4F7,6234,E688B4
2088,带,B4F8,5E26,E5B8A6
2089,殆,B4F9,6B86,E6AE86
2090,代,B4FA,4EE3,E4BBA3
2091,贷,B4FB,8D37,E8B4B7
2092,袋,B4FC,888B,E8A28B
2093,待,B4FD,5F85,E5BE85
2094,逮,B4FE,902E,E980AE
2101,怠,B5A1,6020,E680A0
2102,耽,B5A2,803D,E880BD
2103,担,B5A3,62C5,E68B85
2104,丹,B5A4,4E39,E4B8B9
2105,单,B5A5,5355,E58D95
2106,郸,B5A6,90F8,E983B8
2107,掸,B5A7,63B8,E68EB8
2108,胆,B5A8,80C6,E88386
2109,旦,B5A9,65E6,E697A6
2110,氮,B5AA,6C2E,E6B0AE
2111,但,B5AB,4F46,E4BD86
2112,惮,B5AC,60EE,E683AE
2113,淡,B5AD,6DE1,E6B7A1
2114,诞,B5AE,8BDE,E8AF9E
2115,弹,B5AF,5F39,E5BCB9
2116,蛋,B5B0,86CB,E89B8B
2117,当,B5B1,5F53,E5BD93
2118,挡,B5B2,6321,E68CA1
2119,党,B5B3,515A,E5859A
2120,荡,B5B4,8361,E88DA1
2121,档,B5B5,6863,E6A1A3
2122,刀,B5B6,5200,E58880
2123,捣,B5B7,6363,E68DA3
2124,蹈,B5B8,8E48,E8B988
2125,倒,B5B9,5012,E58092
2126,岛,B5BA,5C9B,E5B29B
2127,祷,B5BB,7977,E7A5B7
2128,导,B5BC,5BFC,E5AFBC
2129,到,B5BD,5230,E588B0
2130,稻,B5BE,7A3B,E7A8BB
2131,悼,B5BF,60BC,E682BC
2132,道,B5C0,9053,E98193
2133,盗,B5C1,76D7,E79B97
2134,德,B5C2,5FB7,E5BEB7
2135,得,B5C3,5F97,E5BE97
2136,的,B5C4,7684,E79A84
2137,蹬,B5C5,8E6C,E8B9AC
2138,灯,B5C6,706F,E781AF
2139,登,B5C7,767B,E799BB
2140,等,B5C8,7B49,E7AD89
2141,瞪,B5C9,77AA,E79EAA
2142,凳,B5CA,51F3,E587B3
2143,邓,B5CB,9093,E98293
2144,堤,B5CC,5824,E5A0A4
2145,低,B5CD,4F4E,E4BD8E
2146,滴,B5CE,6EF4,E6BBB4
2147,迪,B5CF,8FEA,E8BFAA
2148,敌,B5D0,654C,E6958C
2149,笛,B5D1,7B1B,E7AC9B
2150,狄,B5D2,72C4,E78B84
2151,涤,B5D3,6DA4,E6B6A4
2152,翟,B5D4,7FDF,E7BF9F
2153,嫡,B5D5,5AE1,E5ABA1
2154,抵,B5D6,62B5,E68AB5
2155,底,B5D7,5E95,E5BA95
2156,地,B5D8,5730,E59CB0
2157,蒂,B5D9,8482,E89282
2158,第,B5DA,7B2C,E7ACAC
2159,帝,B5DB,5E1D,E5B89D
2160,弟,B5DC,5F1F,E5BC9F
2161,递,B5DD,9012,E98092
2162,缔,B5DE,7F14,E7BC94
2163,颠,B5DF,98A0,E9A2A0
2164,掂,B5E0,6382,E68E82
2165,滇,B5E1,6EC7,E6BB87
2166,碘,B5E2,7898,E7A298
2167,点,B5E3,70B9,E782B9
2168,典,B5E4,5178,E585B8
2169,靛,B5E5,975B,E99D9B
2170,垫,B5E6,57AB,E59EAB
2171,电,B5E7,7535,E794B5
2172,佃,B5E8,4F43,E4BD83
2173,甸,B5E9,7538,E794B8
2174,店,B5EA,5E97,E5BA97
2175,惦,B5EB,60E6,E683A6
2176,奠,B5EC,5960,E5A5A0
2177,淀,B5ED,6DC0,E6B780
2178,殿,B5EE,6BBF,E6AEBF
2179,碉,B5EF,7889,E7A289
2180,叼,B5F0,53FC,E58FBC
2181,雕,B5F1,96D5,E99B95
2182,凋,B5F2,51CB,E5878B
2183,刁,B5F3,5201,E58881
2184,掉,B5F4,6389,E68E89
2185,吊,B5F5,540A,E5908A
2186,钓,B5F6,9493,E99293
2187,调,B5F7,8C03,E8B083
2188,跌,B5F8,8DCC,E8B78C
2189,爹,B5F9,7239,E788B9
2190,碟,B5FA,789F,E7A29F
2191,蝶,B5FB,8776,E89DB6
2192,迭,B5FC,8FED,E8BFAD
2193,谍,B5FD,8C0D,E8B08D
2194,叠,B5FE,53E0,E58FA0
2201,丁,B6A1,4E01,E4B881
2202,盯,B6A2,76EF,E79BAF
2203,叮,B6A3,53EE,E58FAE
2204,钉,B6A4,9489,E99289
2205,顶,B6A5,9876,E9A1B6
2206,鼎,B6A6,9F0E,E9BC8E
2207,锭,B6A7,952D,E994AD
2208,定,B6A8,5B9A,E5AE9A
2209,订,B6A9,8BA2,E8AEA2
2210,丢,B6AA,4E22,E4B8A2
2211,东,B6AB,4E1C,E4B89C
2212,冬,B6AC,51AC,E586AC
2213,董,B6AD,8463,E891A3
2214,懂,B6AE,61C2,E68782
2215,动,B6AF,52A8,E58AA8
2216,栋,B6B0,680B,E6A08B
2217,侗,B6B1,4F97,E4BE97
2218,恫,B6B2,606B,E681AB
2219,冻,B6B3,51BB,E586BB
2220,洞,B6B4,6D1E,E6B49E
2221,兜,B6B5,515C,E5859C
2222,抖,B6B6,6296,E68A96
2223,斗,B6B7,6597,E69697
2224,陡,B6B8,9661,E999A1
2225,豆,B6B9,8C46,E8B186
2226,逗,B6BA,9017,E98097
2227,痘,B6BB,75D8,E79798
2228,都,B6BC,90FD,E983BD
2229,督,B6BD,7763,E79DA3
2230,毒,B6BE,6BD2,E6AF92
2231,犊,B6BF,728A,E78A8A
2232,独,B6C0,72EC,E78BAC
2233,读,B6C1,8BFB,E8AFBB
2234,堵,B6C2,5835,E5A0B5
2235,睹,B6C3,7779,E79DB9
2236,赌,B6C4,8D4C,E8B58C
2237,杜,B6C5,675C,E69D9C
2238,镀,B6C6,9540,E99580
2239,肚,B6C7,809A,E8829A
2240,度,B6C8,5EA6,E5BAA6
2241,渡,B6C9,6E21,E6B8A1
2242,妒,B6CA,5992,E5A692
2243,端,B6CB,7AEF,E7ABAF
2244,短,B6CC,77ED,E79FAD
2245,锻,B6CD,953B,E994BB
2246,段,B6CE,6BB5,E6AEB5
2247,断,B6CF,65AD,E696AD
2248,缎,B6D0,7F0E,E7BC8E
2249,堆,B6D1,5806,E5A086
2250,兑,B6D2,5151,E58591
2251,队,B6D3,961F,E9989F
2252,对,B6D4,5BF9,E5AFB9
2253,墩,B6D5,58A9,E5A2A9
2254,吨,B6D6,5428,E590A8
2255,蹲,B6D7,8E72,E8B9B2
2256,敦,B6D8,6566,E695A6
2257,顿,B6D9,987F,E9A1BF
2258,囤,B6DA,56E4,E59BA4
2259,钝,B6DB,949D,E9929D
2260,盾,B6DC,76FE,E79BBE
