row_count,gb_char,utf_bytes,unicode_id,unknown
4927,鸦,D1BB,9E26,E9B8A6
4928,鸭,D1BC,9E2D,E9B8AD
4929,呀,D1BD,5440,E59180
4930,丫,D1BE,4E2B,E4B8AB
4931,芽,D1BF,82BD,E88ABD
4932,牙,D1C0,7259,E78999
4933,蚜,D1C1,869C,E89A9C
4934,崖,D1C2,5D16,E5B496
4935,衙,D1C3,8859,E8A199
4936,涯,D1C4,6DAF,E6B6AF
4937,雅,D1C5,96C5,E99B85
4938,哑,D1C6,54D1,E59391
4939,亚,D1C7,4E9A,E4BA9A
4940,讶,D1C8,8BB6,E8AEB6
4941,焉,D1C9,7109,E78489
4942,咽,D1CA,54BD,E592BD
4943,阉,D1CB,9609,E99889
4944,烟,D1CC,70DF,E7839F
4945,淹,D1CD,6DF9,E6B7B9
4946,盐,D1CE,76D0,E79B90
4947,严,D1CF,4E25,E4B8A5
4948,研,D1D0,7814,E7A094
4949,蜒,D1D1,8712,E89C92
4950,岩,D1D2,5CA9,E5B2A9
4951,延,D1D3,5EF6,E5BBB6
4952,言,D1D4,8A00,E8A880
4953,颜,D1D5,989C,E9A29C
4954,阎,D1D6,960E,E9988E
4955,炎,D1D7,708E,E7828E
4956,沿,D1D8,6CBF,E6B2BF
4957,奄,D1D9,5944,E5A584
4958,掩,D1DA,63A9,E68EA9
4959,眼,D1DB,773C,E79CBC
4960,衍,D1DC,884D,E8A18D
4961,演,D1DD,6F14,E6BC94
4962,艳,D1DE,8273,E889B3
4963,堰,D1DF,5830,E5A0B0
4964,燕,D1E0,71D5,E78795
4965,厌,D1E1,538C,E58E8C
4966,砚,D1E2,781A,E7A09A
4967,雁,D1E3,96C1,E99B81
4968,唁,D1E4,5501,E59481
4969,彦,D1E5,5F66,E5BDA6
4970,焰,D1E6,7130,E784B0
4971,宴,D1E7,5BB4,E5AEB4
4972,谚,D1E8,8C1A,E8B09A
4973,验,D1E9,9A8C,E9AA8C
4974,殃,D1EA,6B83,E6AE83
4975,央,D1EB,592E,E5A4AE
4976,鸯,D1EC,9E2F,E9B8AF
4977,秧,D1ED,79E7,E7A7A7
4978,杨,D1EE,6768,E69DA8
4979,扬,D1EF,626C,E689AC
4980,佯,D1F0,4F6F,E4BDAF
4981,疡,D1F1,75A1,E796A1
4982,羊,D1F2,7F8A,E7BE8A
4983,洋,D1F3,6D0B,E6B48B
4984,阳,D1F4,9633,E998B3
4985,氧,D1F5,6C27,E6B0A7
4986,仰,D1F6,4EF0,E4BBB0
4987,痒,D1F7,75D2,E79792
4988,养,D1F8,517B,E585BB
4989,样,D1F9,6837,E6A0B7
4990,漾,D1FA,6F3E,E6BCBE
4991,邀,D1FB,9080,E98280
4992,腰,D1FC,8170,E885B0
4993,妖,D1FD,5996,E5A696
4994,瑶,D1FE,7476,E791B6
5001,摇,D2A1,6447,E69187
5002,尧,D2A2,5C27,E5B0A7
5003,遥,D2A3,9065,E981A5
5004,窑,D2A4,7A91,E7AA91
5005,谣,D2A5,8C23,E8B0A3
5006,姚,D2A6,59DA,E5A79A
5007,咬,D2A7,54AC,E592AC
5008,舀,D2A8,8200,E88880
5009,药,D2A9,836F,E88DAF
5010,要,D2AA,8981,E8A681
5011,耀,D2AB,8000,E88080
5012,椰,D2AC,6930,E6A4B0
5013,噎,D2AD,564E,E5998E
5014,耶,D2AE,8036,E880B6
5015,爷,D2AF,7237,E788B7
5016,野,D2B0,91CE,E9878E
5017,冶,D2B1,51B6,E586B6
5018,也,D2B2,4E5F,E4B99F
5019,页,D2B3,9875,E9A1B5
5020,掖,D2B4,6396,E68E96
5021,业,D2B5,4E1A,E4B89A
5022,叶,D2B6,53F6,E58FB6
5023,曳,D2B7,66F3,E69BB3
5024,腋,D2B8,814B,E8858B
5025,夜,D2B9,591C,E5A49C
5026,液,D2BA,6DB2,E6B6B2
5027,一,D2BB,4E00,E4B880
5028,壹,D2BC,58F9,E5A3B9
5029,医,D2BD,533B,E58CBB
5030,揖,D2BE,63D6,E68F96
5031,铱,D2BF,94F1,E993B1
5032,依,D2C0,4F9D,E4BE9D
5033,伊,D2C1,4F0A,E4BC8A
5034,衣,D2C2,8863,E8A1A3
5035,颐,D2C3,9890,E9A290
5036,夷,D2C4,5937,E5A4B7
5037,遗,D2C5,9057,E98197
5038,移,D2C6,79FB,E7A7BB
5039,仪,D2C7,4EEA,E4BBAA
5040,胰,D2C8,80F0,E883B0
5041,疑,D2C9,7591,E79691
5042,沂,D2CA,6C82,E6B282
5043,宜,D2CB,5B9C,E5AE9C
5044,姨,D2CC,59E8,E5A7A8
5045,彝,D2CD,5F5D,E5BD9D
5046,椅,D2CE,6905,E6A485
5047,蚁,D2CF,8681,E89A81
5048,倚,D2D0,501A,E5809A
5049,已,D2D1,5DF2,E5B7B2
5050,乙,D2D2,4E59,E4B999
5051,矣,D2D3,77E3,E79FA3
5052,以,D2D4,4EE5,E4BBA5
5053,艺,D2D5,827A,E889BA
5054,抑,D2D6,6291,E68A91
5055,易,D2D7,6613,E69893
5056,邑,D2D8,9091,E98291
5057,屹,D2D9,5C79,E5B1B9
5058,亿,D2DA,4EBF,E4BABF
5059,役,D2DB,5F79,E5BDB9
5060,臆,D2DC,81C6,E88786
5061,逸,D2DD,9038,E980B8
5062,肄,D2DE,8084,E88284
5063,疫,D2DF,75AB,E796AB
5064,亦,D2E0,4EA6,E4BAA6
5065,裔,D2E1,88D4,E8A394
5066,意,D2E2,610F,E6848F
5067,毅,D2E3,6BC5,E6AF85
5068,忆,D2E4,5FC6,E5BF86
5069,义,D2E5,4E49,E4B989
5070,益,D2E6,76CA,E79B8A
5071,溢,D2E7,6EA2,E6BAA2
5072,诣,D2E8,8BE3,E8AFA3
5073,议,D2E9,8BAE,E8AEAE
5074,谊,D2EA,8C0A,E8B08A
5075,译,D2EB,8BD1,E8AF91
5076,异,D2EC,5F02,E5BC82
5077,翼,D2ED,7FFC,E7BFBC
5078,翌,D2EE,7FCC,E7BF8C
5079,绎,D2EF,7ECE,E7BB8E
5080,茵,D2F0,8335,E88CB5
5081,荫,D2F1,836B,E88DAB
5082,因,D2F2,56E0,E59BA0
5083,殷,D2F3,6BB7,E6AEB7
5084,音,D2F4,97F3,E99FB3
5085,阴,D2F5,9634,E998B4
5086,姻,D2F6,59FB,E5A7BB
5087,吟,D2F7,541F,E5909F
5088,银,D2F8,94F6,E993B6
5089,淫,D2F9,6DEB,E6B7AB
5090,寅,D2FA,5BC5,E5AF85
5091,饮,D2FB,996E,E9A5AE
5092,尹,D2FC,5C39,E5B0B9
5093,引,D2FD,5F15,E5BC95
5094,隐,D2FE,9690,E99A90
5101,印,D3A1,5370,E58DB0
5102,英,D3A2,82F1,E88BB1
5103,樱,D3A3,6A31,E6A8B1
5104,婴,D3A4,5A74,E5A9B4
5105,鹰,D3A5,9E70,E9B9B0
5106,应,D3A6,5E94,E5BA94
5107,缨,D3A7,7F28,E7BCA8
5108,莹,D3A8,83B9,E88EB9
5109,萤,D3A9,8424,E890A4
5110,营,D3AA,8425,E890A5
5111,荧,D3AB,8367,E88DA7
5112,蝇,D3AC,8747,E89D87
5113,迎,D3AD,8FCE,E8BF8E
5114,赢,D3AE,8D62,E8B5A2
5115,盈,D3AF,76C8,E79B88
5116,影,D3B0,5F71,E5BDB1
5117,颖,D3B1,9896,E9A296
5118,硬,D3B2,786C,E7A1AC
5119,映,D3B3,6620,E698A0
5120,哟,D3B4,54DF,E5939F
5121,拥,D3B5,62E5,E68BA5
5122,佣,D3B6,4F63,E4BDA3
5123,臃,D3B7,81C3,E88783
5124,痈,D3B8,75C8,E79788
5125,庸,D3B9,5EB8,E5BAB8
5126,雍,D3BA,96CD,E99B8D
5127,踊,D3BB,8E0A,E8B88A
5128,蛹,D3BC,86F9,E89BB9
5129,咏,D3BD,548F,E5928F
5130,泳,D3BE,6CF3,E6B3B3
5131,涌,D3BF,6D8C,E6B68C
5132,永,D3C0,6C38,E6B0B8
5133,恿,D3C1,607F,E681BF
5134,勇,D3C2,52C7,E58B87
5135,用,D3C3,7528,E794A8
5136,幽,D3C4,5E7D,E5B9BD
5137,优,D3C5,4F18,E4BC98
5138,悠,D3C6,60A0,E682A0
5139,忧,D3C7,5FE7,E5BFA7
5140,尤,D3C8,5C24,E5B0A4
5141,由,D3C9,7531,E794B1
5142,邮,D3CA,90AE,E982AE
5143,铀,D3CB,94C0,E99380
5144,犹,D3CC,72B9,E78AB9
5145,油,D3CD,6CB9,E6B2B9
5146,游,D3CE,6E38,E6B8B8
5147,酉,D3CF,9149,E98589
5148,有,D3D0,6709,E69C89
5149,友,D3D1,53CB,E58F8B
5150,右,D3D2,53F3,E58FB3
5151,佑,D3D3,4F51,E4BD91
5152,釉,D3D4,91C9,E98789
5153,诱,D3D5,8BF1,E8AFB1
5154,又,D3D6,53C8,E58F88
5155,幼,D3D7,5E7C,E5B9BC
5156,迂,D3D8,8FC2,E8BF82
5157,淤,D3D9,6DE4,E6B7A4
5158,于,D3DA,4E8E,E4BA8E
5159,盂,D3DB,76C2,E79B82
5160,榆,D3DC,6986,E6A686
5161,虞,D3DD,865E,E8999E
5162,愚,D3DE,611A,E6849A
5163,舆,D3DF,8206,E88886
5164,余,D3E0,4F59,E4BD99
5165,俞,D3E1,4FDE,E4BF9E
5166,逾,D3E2,903E,E980BE
5167,鱼,D3E3,9C7C,E9B1BC
5168,愉,D3E4,6109,E68489
5169,渝,D3E5,6E1D,E6B89D
5170,渔,D3E6,6E14,E6B894
5171,隅,D3E7,9685,E99A85
5172,予,D3E8,4E88,E4BA88
5173,娱,D3E9,5A31,E5A8B1
5174,雨,D3EA,96E8,E99BA8
5175,与,D3EB,4E0E,E4B88E
5176,屿,D3EC,5C7F,E5B1BF
5177,禹,D3ED,79B9,E7A6B9
5178,宇,D3EE,5B87,E5AE87
5179,语,D3EF,8BED,E8AFAD
5180,羽,D3F0,7FBD,E7BEBD
5181,玉,D3F1,7389,E78E89
5182,域,D3F2,57DF,E59F9F
5183,芋,D3F3,828B,E88A8B
5184,郁,D3F4,90C1,E98381
5185,吁,D3F5,5401,E59081
5186,遇,D3F6,9047,E98187
5187,喻,D3F7,55BB,E596BB
5188,峪,D3F8,5CEA,E5B3AA
5189,御,D3F9,5FA1,E5BEA1
5190,愈,D3FA,6108,E68488
5191,欲,D3FB,6B32,E6ACB2
5192,狱,D3FC,72F1,E78BB1
5193,育,D3FD,80B2,E882B2
5194,誉,D3FE,8A89,E8AA89
5201,浴,D4A1,6D74,E6B5B4
5202,寓,D4A2,5BD3,E5AF93
5203,裕,D4A3,88D5,E8A395
5204,预,D4A4,9884,E9A284
5205,豫,D4A5,8C6B,E8B1AB
5206,驭,D4A6,9A6D,E9A9AD
5207,鸳,D4A7,9E33,E9B8B3
5208,渊,D4A8,6E0A,E6B88A
5209,冤,D4A9,51A4,E586A4
5210,元,D4AA,5143,E58583
5211,垣,D4AB,57A3,E59EA3
5212,袁,D4AC,8881,E8A281
5213,原,D4AD,539F,E58E9F
5214,援,D4AE,63F4,E68FB4
5215,辕,D4AF,8F95,E8BE95
5216,园,D4B0,56ED,E59BAD
5217,员,D4B1,5458,E59198
5218,圆,D4B2,5706,E59C86
5219,猿,D4B3,733F,E78CBF
5220,源,D4B4,6E90,E6BA90
5221,缘,D4B5,7F18,E7BC98
5222,远,D4B6,8FDC,E8BF9C
5223,苑,D4B7,82D1,E88B91
5224,愿,D4B8,613F,E684BF
5225,怨,D4B9,6028,E680A8
5226,院,D4BA,9662,E999A2
5227,曰,D4BB,66F0,E69BB0
5228,约,D4BC,7EA6,E7BAA6
5229,越,D4BD,8D8A,E8B68A
5230,跃,D4BE,8DC3,E8B783
5231,钥,D4BF,94A5,E992A5
5232,岳,D4C0,5CB3,E5B2B3
5233,粤,D4C1,7CA4,E7B2A4
5234,月,D4C2,6708,E69C88
5235,悦,D4C3,60A6,E682A6
5236,阅,D4C4,9605,E99885
5237,耘,D4C5,8018,E88098
5238,云,D4C6,4E91,E4BA91
5239,郧,D4C7,90E7,E983A7
5240,匀,D4C8,5300,E58C80
5241,陨,D4C9,9668,E999A8
5242,允,D4CA,5141,E58581
5243,运,D4CB,8FD0,E8BF90
5244,蕴,D4CC,8574,E895B4
5245,酝,D4CD,915D,E9859D
5246,晕,D4CE,6655,E69995
5247,韵,D4CF,97F5,E99FB5
5248,孕,D4D0,5B55,E5AD95
5249,匝,D4D1,531D,E58C9D
5250,砸,D4D2,7838,E7A0B8
5251,杂,D4D3,6742,E69D82
5252,栽,D4D4,683D,E6A0BD
5253,哉,D4D5,54C9,E59389
5254,灾,D4D6,707E,E781BE
5255,宰,D4D7,5BB0,E5AEB0
5256,载,D4D8,8F7D,E8BDBD
5257,再,D4D9,518D,E5868D
5258,在,D4DA,5728,E59CA8
5259,咱,D4DB,54B1,E592B1
5260,攒,D4DC,6512,E69492
5261,暂,D4DD,6682,E69A82
5262,赞,D4DE,8D5E,E8B59E
5263,赃,D4DF,8D43,E8B583
5264,脏,D4E0,810F,E8848F
5265,葬,D4E1,846C,E891AC
5266,遭,D4E2,906D,E981AD
5267,糟,D4E3,7CDF,E7B39F
5268,凿,D4E4,51FF,E587BF
5269,藻,D4E5,85FB,E897BB
5270,枣,D4E6,67A3,E69EA3
5271,早,D4E7,65E9,E697A9
5272,澡,D4E8,6FA1,E6BEA1
5273,蚤,D4E9,86A4,E89AA4
5274,躁,D4EA,8E81,E8BA81
5275,噪,D4EB,566A,E599AA
5276,造,D4EC,9020,E980A0
5277,皂,D4ED,7682,E79A82
5278,灶,D4EE,7076,E781B6
5279,燥,D4EF,71E5,E787A5
5280,责,D4F0,8D23,E8B4A3
5281,择,D4F1,62E9,E68BA9
5282,则,D4F2,5219,E58899
5283,泽,D4F3,6CFD,E6B3BD
5284,贼,D4F4,8D3C,E8B4BC
5285,怎,D4F5,600E,E6808E
5286,增,D4F6,589E,E5A29E
5287,憎,D4F7,618E,E6868E
5288,曾,D4F8,66FE,E69BBE
5289,赠,D4F9,8D60,E8B5A0
5290,扎,D4FA,624E,E6898E
5291,喳,D4FB,55B3,E596B3
5292,渣,D4FC,6E23,E6B8A3
5293,札,D4FD,672D,E69CAD
5294,轧,D4FE,8F67,E8BDA7
5301,铡,D5A1,94E1,E993A1
5302,闸,D5A2,95F8,E997B8
5303,眨,D5A3,7728,E79CA8
5304,栅,D5A4,6805,E6A085
5305,榨,D5A5,69A8,E6A6A8
5306,咋,D5A6,548B,E5928B
5307,乍,D5A7,4E4D,E4B98D
5308,炸,D5A8,70B8,E782B8
5309,诈,D5A9,8BC8,E8AF88
5310,摘,D5AA,6458,E69198
5311,斋,D5AB,658B,E6968B
5312,宅,D5AC,5B85,E5AE85
5313,窄,D5AD,7A84,E7AA84
5314,债,D5AE,503A,E580BA
5315,寨,D5AF,5BE8,E5AFA8
5316,瞻,D5B0,77BB,E79EBB
5317,毡,D5B1,6BE1,E6AFA1
5318,詹,D5B2,8A79,E8A9B9
5319,粘,D5B3,7C98,E7B298
5320,沾,D5B4,6CBE,E6B2BE
5321,盏,D5B5,76CF,E79B8F
5322,斩,D5B6,65A9,E696A9
5323,辗,D5B7,8F97,E8BE97
5324,崭,D5B8,5D2D,E5B4AD
5325,展,D5B9,5C55,E5B195
5326,蘸,D5BA,8638,E898B8
5327,栈,D5BB,6808,E6A088
5328,占,D5BC,5360,E58DA0
5329,战,D5BD,6218,E68898
5330,站,D5BE,7AD9,E7AB99
5331,湛,D5BF,6E5B,E6B99B
5332,绽,D5C0,7EFD,E7BBBD
5333,樟,D5C1,6A1F,E6A89F
5334,章,D5C2,7AE0,E7ABA0
5335,彰,D5C3,5F70,E5BDB0
5336,漳,D5C4,6F33,E6BCB3
5337,张,D5C5,5F20,E5BCA0
5338,掌,D5C6,638C,E68E8C
5339,涨,D5C7,6DA8,E6B6A8
5340,杖,D5C8,6756,E69D96
5341,丈,D5C9,4E08,E4B888
5342,帐,D5CA,5E10,E5B890
5343,账,D5CB,8D26,E8B4A6
5344,仗,D5CC,4ED7,E4BB97
5345,胀,D5CD,80C0,E88380
5346,瘴,D5CE,7634,E798B4
5347,障,D5CF,969C,E99A9C
5348,招,D5D0,62DB,E68B9B
5349,昭,D5D1,662D,E698AD
5350,找,D5D2,627E,E689BE
5351,沼,D5D3,6CBC,E6B2BC
5352,赵,D5D4,8D75,E8B5B5
5353,照,D5D5,7167,E785A7
5354,罩,D5D6,7F69,E7BDA9
5355,兆,D5D7,5146,E58586
5356,肇,D5D8,8087,E88287
5357,召,D5D9,53EC,E58FAC
5358,遮,D5DA,906E,E981AE
5359,折,D5DB,6298,E68A98
5360,哲,D5DC,54F2,E593B2
5361,蛰,D5DD,86F0,E89BB0
5362,辙,D5DE,8F99,E8BE99
5363,者,D5DF,8005,E88085
5364,锗,D5E0,9517,E99497
5365,蔗,D5E1,8517,E89497
5366,这,D5E2,8FD9,E8BF99
5367,浙,D5E3,6D59,E6B599
5368,珍,D5E4,73CD,E78F8D
5369,斟,D5E5,659F,E6969F
5370,真,D5E6,771F,E79C9F
5371,甄,D5E7,7504,E79484
5372,砧,D5E8,7827,E7A0A7
5373,臻,D5E9,81FB,E887BB
5374,贞,D5EA,8D1E,E8B49E
5375,针,D5EB,9488,E99288
5376,侦,D5EC,4FA6,E4BEA6
5377,枕,D5ED,6795,E69E95
5378,疹,D5EE,75B9,E796B9
5379,诊,D5EF,8BCA,E8AF8A
5380,震,D5F0,9707,E99C87
5381,振,D5F1,632F,E68CAF
5382,镇,D5F2,9547,E99587
5383,阵,D5F3,9635,E998B5
5384,蒸,D5F4,84B8,E892B8
5385,挣,D5F5,6323,E68CA3
5386,睁,D5F6,7741,E79D81
5387,征,D5F7,5F81,E5BE81
5388,狰,D5F8,72F0,E78BB0
5389,争,D5F9,4E89,E4BA89
5390,怔,D5FA,6014,E68094
5391,整,D5FB,6574,E695B4
5392,拯,D5FC,62EF,E68BAF
5393,正,D5FD,6B63,E6ADA3
5394,政,D5FE,653F,E694BF
5401,帧,D6A1,5E27,E5B8A7
5402,症,D6A2,75C7,E79787
5403,郑,D6A3,90D1,E98391
5404,证,D6A4,8BC1,E8AF81
5405,芝,D6A5,829D,E88A9D
5406,枝,D6A6,679D,E69E9D
5407,支,D6A7,652F,E694AF
5408,吱,D6A8,5431,E590B1
5409,蜘,D6A9,8718,E89C98
5410,知,D6AA,77E5,E79FA5
5411,肢,D6AB,80A2,E882A2
5412,脂,D6AC,8102,E88482
5413,汁,D6AD,6C41,E6B181
5414,之,D6AE,4E4B,E4B98B
5415,织,D6AF,7EC7,E7BB87
5416,职,D6B0,804C,E8818C
5417,直,D6B1,76F4,E79BB4
5418,植,D6B2,690D,E6A48D
5419,殖,D6B3,6B96,E6AE96
5420,执,D6B4,6267,E689A7
5421,值,D6B5,503C,E580BC
5422,侄,D6B6,4F84,E4BE84
5423,址,D6B7,5740,E59D80
5424,指,D6B8,6307,E68C87
5425,止,D6B9,6B62,E6ADA2
5426,趾,D6BA,8DBE,E8B6BE
5427,只,D6BB,53EA,E58FAA
5428,旨,D6BC,65E8,E697A8
5429,纸,D6BD,7EB8,E7BAB8
5430,志,D6BE,5FD7,E5BF97
5431,挚,D6BF,631A,E68C9A
5432,掷,D6C0,63B7,E68EB7
5433,至,D6C1,81F3,E887B3
5434,致,D6C2,81F4,E887B4
5435,置,D6C3,7F6E,E7BDAE
5436,帜,D6C4,5E1C,E5B89C
5437,峙,D6C5,5CD9,E5B399
5438,制,D6C6,5236,E588B6
5439,智,D6C7,667A,E699BA
5440,秩,D6C8,79E9,E7A7A9
5441,稚,D6C9,7A1A,E7A89A
5442,质,D6CA,8D28,E8B4A8
5443,炙,D6CB,7099,E78299
5444,痔,D6CC,75D4,E79794
5445,滞,D6CD,6EDE,E6BB9E
5446,治,D6CE,6CBB,E6B2BB
5447,窒,D6CF,7A92,E7AA92
5448,中,D6D0,4E2D,E4B8AD
5449,盅,D6D1,76C5,E79B85
5450,忠,D6D2,5FE0,E5BFA0
5451,钟,D6D3,949F,E9929F
5452,衷,D6D4,8877,E8A1B7
5453,终,D6D5,7EC8,E7BB88
5454,种,D6D6,79CD,E7A78D
5455,肿,D6D7,80BF,E882BF
5456,重,D6D8,91CD,E9878D
5457,仲,D6D9,4EF2,E4BBB2
5458,众,D6DA,4F17,E4BC97
5459,舟,D6DB,821F,E8889F
5460,周,D6DC,5468,E591A8
5461,州,D6DD,5DDE,E5B79E
5462,洲,D6DE,6D32,E6B4B2
5463,诌,D6DF,8BCC,E8AF8C
5464,粥,D6E0,7CA5,E7B2A5
5465,轴,D6E1,8F74,E8BDB4
5466,肘,D6E2,8098,E88298
5467,帚,D6E3,5E1A,E5B89A
5468,咒,D6E4,5492,E59292
5469,皱,D6E5,76B1,E79AB1
5470,宙,D6E6,5B99,E5AE99
5471,昼,D6E7,663C,E698BC
5472,骤,D6E8,9AA4,E9AAA4
5473,珠,D6E9,73E0,E78FA0
5474,株,D6EA,682A,E6A0AA
5475,蛛,D6EB,86DB,E89B9B
5476,朱,D6EC,6731,E69CB1
5477,猪,D6ED,732A,E78CAA
5478,诸,D6EE,8BF8,E8AFB8
5479,诛,D6EF,8BDB,E8AF9B
5480,逐,D6F0,9010,E98090
5481,竹,D6F1,7AF9,E7ABB9
5482,烛,D6F2,70DB,E7839B
5483,煮,D6F3,716E,E785AE
5484,拄,D6F4,62C4,E68B84
5485,瞩,D6F5,77A9,E79EA9
5486,嘱,D6F6,5631,E598B1
5487,主,D6F7,4E3B,E4B8BB
5488,著,D6F8,8457,E89197
5489,柱,D6F9,67F1,E69FB1
5490,助,D6FA,52A9,E58AA9
5491,蛀,D6FB,86C0,E89B80
5492,贮,D6FC,8D2E,E8B4AE
5493,铸,D6FD,94F8,E993B8
5494,筑,D6FE,7B51,E7AD91
5501,住,D7A1,4F4F,E4BD8F
5502,注,D7A2,6CE8,E6B3A8
5503,祝,D7A3,795D,E7A59D
5504,驻,D7A4,9A7B,E9A9BB
5505,抓,D7A5,6293,E68A93
5506,爪,D7A6,722A,E788AA
5507,拽,D7A7,62FD,E68BBD
5508,专,D7A8,4E13,E4B893
5509,砖,D7A9,7816,E7A096
5510,转,D7AA,8F6C,E8BDAC
5511,撰,D7AB,64B0,E692B0
5512,赚,D7AC,8D5A,E8B59A
5513,篆,D7AD,7BC6,E7AF86
5514,桩,D7AE,6869,E6A1A9
5515,庄,D7AF,5E84,E5BA84
5516,装,D7B0,88C5,E8A385
5517,妆,D7B1,5986,E5A686
5518,撞,D7B2,649E,E6929E
5519,壮,D7B3,58EE,E5A3AE
5520,状,D7B4,72B6,E78AB6
5521,椎,D7B5,690E,E6A48E
5522,锥,D7B6,9525,E994A5
5523,追,D7B7,8FFD,E8BFBD
5524,赘,D7B8,8D58,E8B598
5525,坠,D7B9,5760,E59DA0
5526,缀,D7BA,7F00,E7BC80
5527,谆,D7BB,8C06,E8B086
5528,准,D7BC,51C6,E58786
5529,捉,D7BD,6349,E68D89
5530,拙,D7BE,62D9,E68B99
5531,卓,D7BF,5353,E58D93
5532,桌,D7C0,684C,E6A18C
5533,琢,D7C1,7422,E790A2
5534,茁,D7C2,8301,E88C81
5535,酌,D7C3,914C,E9858C
5536,啄,D7C4,5544,E59584
5537,着,D7C5,7740,E79D80
5538,灼,D7C6,707C,E781BC
5539,浊,D7C7,6D4A,E6B58A
5540,兹,D7C8,5179,E585B9
5541,咨,D7C9,54A8,E592A8
5542,资,D7CA,8D44,E8B584
5543,姿,D7CB,59FF,E5A7BF
5544,滋,D7CC,6ECB,E6BB8B
5545,淄,D7CD,6DC4,E6B784
5546,孜,D7CE,5B5C,E5AD9C
5547,紫,D7CF,7D2B,E7B4AB
5548,仔,D7D0,4ED4,E4BB94
5549,籽,D7D1,7C7D,E7B1BD
5550,滓,D7D2,6ED3,E6BB93
5551,子,D7D3,5B50,E5AD90
5552,自,D7D4,81EA,E887AA
5553,渍,D7D5,6E0D,E6B88D
5554,字,D7D6,5B57,E5AD97
5555,鬃,D7D7,9B03,E9AC83
5556,棕,D7D8,68D5,E6A395
5557,踪,D7D9,8E2A,E8B8AA
5558,宗,D7DA,5B97,E5AE97
5559,综,D7DB,7EFC,E7BBBC
5560,总,D7DC,603B,E680BB
5561,纵,D7DD,7EB5,E7BAB5
5562,邹,D7DE,90B9,E982B9
5563,走,D7DF,8D70,E8B5B0
5564,奏,D7E0,594F,E5A58F
5565,揍,D7E1,63CD,E68F8D
5566,租,D7E2,79DF,E7A79F
5567,足,D7E3,8DB3,E8B6B3
5568,卒,D7E4,5352,E58D92
5569,族,D7E5,65CF,E6978F
5570,祖,D7E6,7956,E7A596
5571,诅,D7E7,8BC5,E8AF85
5572,阻,D7E8,963B,E998BB
5573,组,D7E9,7EC4,E7BB84
5574,钻,D7EA,94BB,E992BB
5575,纂,D7EB,7E82,E7BA82
5576,嘴,D7EC,5634,E598B4
5577,醉,D7ED,9189,E98689
5578,最,D7EE,6700,E69C80
5579,罪,D7EF,7F6A,E7BDAA
5580,尊,D7F0,5C0A,E5B08A
5581,遵,D7F1,9075,E981B5
5582,昨,D7F2,6628,E698A8
5583,左,D7F3,5DE6,E5B7A6
5584,佐,D7F4,4F50,E4BD90
5585,柞,D7F5,67DE,E69F9E
5586,做,D7F6,505A,E5819A
5587,作,D7F7,4F5C,E4BD9C
5588,坐,D7F8,5750,E59D90
5589,座,D7F9,5EA7,E5BAA7
